GEOID,year,total_small_business_loan_dollars
42041013104,2022,46000
42041013105,2022,4402000
42041013200,2022,2743000
42041981001,2022,
42041981606,2022,19000
42043020100,2022,6730000
42043020300,2022,1158000
42043020400,2022,292000
42043020500,2022,2150000
42043020800,2022,1917000
42043020900,2022,3208000
42043021100,2022,2004000
42043021200,2022,252000
42043021300,2022,1964000
42043021400,2022,964000
42043021500,2022,952000
42043021600,2022,148000
42043021700,2022,2217000
42043021800,2022,6198000
42043021901,2022,2275000
42043021903,2022,4021000
42043021904,2022,2883000
42043022000,2022,1028000
42043022100,2022,1520000
42043022200,2022,503000
42043022300,2022,1921000
42043022401,2022,1914000
42043022403,2022,2972000
42043022501,2022,7304000
42043022502,2022,12051000
42043022601,2022,3098000
42043022604,2022,2852000
42043022605,2022,289000
42043022606,2022,1881000
42043022701,2022,1777000
42043022702,2022,1670000
42043022800,2022,13350000
42043022901,2022,36391000
42043022902,2022,682000
42043023000,2022,172000
42043023100,2022,626000
42043023300,2022,491000
42043023400,2022,1150000
42043023500,2022,441000
42043023601,2022,1325000
42043023602,2022,1503000
42043023700,2022,598000
42043023800,2022,1517000
42043023900,2022,189000
42043024001,2022,3657000
42043024002,2022,3860000
42043024101,2022,2317000
42043024102,2022,767000
42043024104,2022,4253000
42043024105,2022,3834000
42043024200,2022,1795000
42043024300,2022,2833000
42043024400,2022,4537000
42043024502,2022,5782000
42043024503,2022,2423000
42043024601,2022,1349000
42043024602,2022,5576000
42043024700,2022,1176000
42043024801,2022,829000
42043024802,2022,2146000
42043024900,2022,175000
42043025000,2022,241000
42043025100,2022,2116000
42043025200,2022,1088000
42043025300,2022,1094000
42043025400,2022,1428000
42043025500,2022,954000
42045400301,2022,1591000
42045400302,2022,2853000
42045400401,2022,3104000
42045400402,2022,2713000
42045400500,2022,1508000
42045400600,2022,3161000
42045400700,2022,2083000
42045400801,2022,2e+05
42045400802,2022,2650000
42045400900,2022,365000
42045401000,2022,776000
42045401101,2022,439000
42045401103,2022,724000
42045401104,2022,1218000
42045401200,2022,4580000
42045401302,2022,1252000
42045401303,2022,792000
42045401401,2022,410000
42045401402,2022,763000
42045401502,2022,2507000
42045401503,2022,281000
42045401600,2022,286000
42045401700,2022,1330000
42045401800,2022,2045000
42045401900,2022,994000
42045402000,2022,1252000
42045402100,2022,1173000
42045402200,2022,2015000
42045402300,2022,604000
42045402400,2022,495000
42045402500,2022,1950000
42045402600,2022,684000
42045402700,2022,318000
42045402800,2022,2480000
42045402900,2022,2877000
42045403001,2022,1236000
42045403002,2022,1021000
42045403101,2022,433000
42045403103,2022,760000
42045403104,2022,1444000
42045403200,2022,1580000
42045403300,2022,4128000
42045403401,2022,2500000
42045403402,2022,2852000
42045403501,2022,1683000
42045403502,2022,1786000
42045403601,2022,2137000
42045403602,2022,228000
42045403701,2022,4690000
42045403702,2022,2074000
42045403800,2022,3370000
42045403901,2022,1402000
42045403902,2022,459000
42045404003,2022,527000
42045404004,2022,1703000
42045404101,2022,3280000
42045404102,2022,2303000
42045404103,2022,1038000
42045404300,2022,2950000
42045404400,2022,259000
42045404500,2022,1160000
42045404600,2022,134000
42045404700,2022,572000
42045404800,2022,501000
42045404900,2022,202000
42045405000,2022,1650000
42045405100,2022,185000
42045405200,2022,290000
42045405300,2022,170000
42045405400,2022,940000
42045406100,2022,170000
42045406201,2022,1778000
42045406202,2022,3242000
42045406300,2022,3211000
42045406401,2022,306000
42045406402,2022,4967000
42045406500,2022,1111000
42045406600,2022,1107000
42045406700,2022,1906000
42045406801,2022,3101000
42045406802,2022,1847000
42045406804,2022,685000
42045406805,2022,1760000
42045406902,2022,3625000
42045406903,2022,3254000
42045406904,2022,6916000
42045407000,2022,2411000
42045407101,2022,3618000
42045407102,2022,1092000
42045407201,2022,2640000
42045407202,2022,2984000
42045407401,2022,5645000
42045407404,2022,360000
42045407501,2022,2880000
42045407502,2022,9173000
42045407600,2022,5747000
42045407700,2022,2972000
42045407801,2022,2360000
42045407802,2022,4649000
42045407803,2022,1304000
42045407804,2022,3326000
42045407805,2022,1144000
42045407806,2022,2760000
42045407901,2022,1367000
42045407902,2022,3809000
42045407903,2022,3244000
42045408001,2022,2272000
42045408002,2022,4471000
42045408101,2022,1989000
42045408102,2022,1444000
42045408103,2022,7084000
42045408300,2022,2730000
42045408400,2022,2029000
42045408500,2022,1514000
42045408600,2022,2977000
42045408700,2022,1390000
42045408800,2022,5832000
42045408900,2022,1087000
42045409000,2022,2824000
42045409100,2022,1382000
42045409200,2022,2557000
42045409300,2022,2374000
42045409400,2022,2151000
42045409500,2022,1439000
42045409601,2022,3126000
42045409602,2022,4365000
42045409701,2022,8881000
42045409803,2022,15221000
42045409804,2022,6125000
42045409902,2022,9347000
42045409903,2022,5256000
42045409904,2022,7382000
42045410000,2022,4116000
42045410101,2022,1639000
42045410102,2022,1034000
42045410200,2022,7638000
42045410303,2022,3698000
42045410304,2022,9873000
42045410305,2022,2683000
42045410306,2022,1291000
42045410401,2022,2366000
42045410402,2022,1119000
42045410403,2022,1979000
42045410500,2022,3190000
42045410601,2022,2157000
42045410602,2022,1817000
42045410700,2022,6187000
42045410800,2022,3432000
42045980000,2022,
42045980100,2022,264000
42045980200,2022,174000
42045980300,2022,4403000
42047950100,2022,1353000
42047950200,2022,2216000
42047950400,2022,1673000
42047950500,2022,1223000
42047950900,2022,2151000
42047951000,2022,6032000
42047951100,2022,4391000
42047951200,2022,4144000
42047951300,2022,1805000
42049000100,2022,4518000
42049000200,2022,5391000
42049000300,2022,1573000
42049000400,2022,1400000
42049000500,2022,207000
42049000600,2022,3137000
42049000700,2022,102000
42049000800,2022,573000
42049000901,2022,498000
42049000902,2022,1691000
42049001000,2022,891000
42049001100,2022,5153000
42049001200,2022,1786000
42049001300,2022,380000
42049001400,2022,262000
42049001500,2022,2386000
42049001600,2022,4016000
42049001700,2022,191000
42049001800,2022,152000
42049001900,2022,1252000
42049002000,2022,747000
42049002100,2022,1059000
42049002200,2022,784000
42049002300,2022,854000
42049002400,2022,1074000
42049002500,2022,583000
42049002600,2022,84000
42049002700,2022,1540000
42049002800,2022,272000
42049002900,2022,673000
42049003000,2022,4408000
42049010101,2022,647000
42049010103,2022,476000
42049010104,2022,577000
42049010107,2022,608000
42049010108,2022,
42049010201,2022,2286000
42049010202,2022,1950000
42049010301,2022,4737000
42049010303,2022,5388000
42049010304,2022,3215000
42049010400,2022,1107000
42049010500,2022,5020000
42049010700,2022,5382000
42049010800,2022,7606000
42049010902,2022,2912000
42049010903,2022,1616000
42049010904,2022,3771000
42049011001,2022,1665000
42049011002,2022,4516000
42049011101,2022,1554000
42049011102,2022,877000
42049011201,2022,2978000
42049011202,2022,8482000
42049011300,2022,1202000
42049011400,2022,1035000
42049011503,2022,954000
42049011508,2022,729000
42049011509,2022,434000
42049011510,2022,1425000
42049011511,2022,149000
42049011600,2022,1342000
42049011701,2022,2989000
42049011702,2022,3400000
42049011801,2022,891000
42049011802,2022,678000
42049011900,2022,6572000
42049012001,2022,1333000
42049012002,2022,798000
42049012100,2022,3783000
42049012201,2022,1531000
42049012202,2022,1469000
42049012400,2022,5466000
42051260100,2022,1999000
42051260200,2022,969000
42051260300,2022,967000
42051260401,2022,2019000
42051260402,2022,1114000
42051260500,2022,2871000
42051260600,2022,1809000
42051260700,2022,748000
42051260800,2022,1193000
42051260900,2022,4087000
42051261000,2022,3504000
42051261100,2022,548000
42051261200,2022,1580000
42051261300,2022,1078000
42051261401,2022,720000
42051261402,2022,498000
42051261500,2022,2432000
42051261600,2022,5555000
42051261700,2022,4961000
42051261800,2022,2521000
42051261900,2022,2915000
42051262000,2022,4655000
42051262100,2022,1531000
42051262200,2022,3027000
42051262300,2022,1053000
42051262400,2022,2131000
42051262500,2022,1216000
42051262600,2022,3500000
42051262701,2022,4496000
42051262702,2022,2611000
42051262800,2022,5245000
42051262900,2022,1844000
42051263000,2022,331000
42051263100,2022,1589000
42051263200,2022,987000
42051263300,2022,231000
42053530100,2022,195000
42053530200,2022,434000
42055010100,2022,1146000
42055010200,2022,1864000
42055010301,2022,2161000
42055010302,2022,2471000
42055010401,2022,5975000
42055010402,2022,6118000
42055010501,2022,1912000
42055010502,2022,570000
42055010600,2022,4543000
42055010701,2022,679000
42055010702,2022,6148000
42055010800,2022,2445000
42055010900,2022,4808000
42055011000,2022,4674000
42055011100,2022,859000
42055011200,2022,789000
42055011301,2022,2178000
42055011302,2022,2124000
42055011400,2022,3418000
42055011500,2022,3604000
42055011600,2022,2487000
42055011701,2022,3088000
42055011702,2022,4785000
42055011800,2022,1104000
42055011900,2022,5528000
42055012001,2022,690000
42055012002,2022,2623000
42055012100,2022,2309000
42055012200,2022,792000
42055012300,2022,1120000
42055012400,2022,1018000
42055012501,2022,3300000
42055012502,2022,2159000
42057960100,2022,2265000
42057960200,2022,1237000
42057960300,2022,2382000
42059970101,2022,84000
42059970102,2022,2680000
42059970200,2022,1623000
42059970300,2022,3290000
42059970400,2022,980000
42059970501,2022,2309000
42059970502,2022,1717000
42059970600,2022,2330000
42059970700,2022,3032000
42059970800,2022,2337000
42061950100,2022,380000
42061950200,2022,1568000
42061950301,2022,2123000
42061950302,2022,
42061950400,2022,2606000
42061950500,2022,1110000
42061950600,2022,2306000
42061950800,2022,765000
42061950900,2022,564000
42061951000,2022,746000
42061951100,2022,949000
42061951200,2022,693000
42061951300,2022,662000
42063960100,2022,1593000
42063960200,2022,988000
42063960300,2022,1493000
42063960400,2022,2781000
42063960500,2022,2188000
42063960600,2022,1653000
42063960700,2022,2733000
42063960800,2022,3973000
42063960900,2022,3242000
42063961000,2022,2484000
42063961102,2022,3629000
42063961103,2022,502000
42063961104,2022,994000
42063961200,2022,354000
42063961300,2022,727000
42063961400,2022,740000
42063961500,2022,1448000
42063961600,2022,479000
42063961700,2022,166000
42063961800,2022,63000
42063961900,2022,675000
42063962000,2022,2638000
42063962100,2022,1554000
42063962200,2022,1035000
42065950100,2022,1495000
42065950200,2022,2750000
42065950300,2022,3954000
42065950400,2022,464000
42065950500,2022,1994000
42065950600,2022,3641000
42065950700,2022,631000
42065950800,2022,1911000
42065950900,2022,1134000
42065951000,2022,1521000
42065951100,2022,1905000
42065951200,2022,325000
42065951300,2022,2709000
42067070101,2022,2283000
42067070102,2022,3521000
42067070201,2022,60000
42067070202,2022,2700000
42067070300,2022,2879000
42067070400,2022,1016000
42069100200,2022,8010000
42069100300,2022,1226000
42069100400,2022,84000
42069100500,2022,699000
42069100600,2022,6111000
42069100800,2022,1128000
42069100900,2022,1507000
42069101000,2022,3369000
42069101100,2022,791000
42069101200,2022,844000
42069101300,2022,1017000
42069101400,2022,2897000
42069101600,2022,1944000
42069101700,2022,219000
42069101800,2022,2300000
42069101900,2022,494000
42069102000,2022,781000
42069102100,2022,215000
42069102200,2022,1385000
42069102300,2022,2211000
42069102500,2022,3150000
42069102600,2022,1670000
42069102700,2022,879000
42069102800,2022,421000
42069102900,2022,404000
42069103000,2022,1024000
42069103100,2022,411000
42069110100,2022,377000
42069110201,2022,2017000
42069110202,2022,4618000
42069110300,2022,4701000
42069110401,2022,5441000
42069110402,2022,3142000
42069110403,2022,5704000
42069110500,2022,5533000
42069110600,2022,2272000
42069110700,2022,4373000
42069110800,2022,635000
42069110900,2022,2595000
42069111000,2022,3232000
42069111100,2022,5984000
42069111200,2022,3104000
42069111300,2022,2603000
42069111400,2022,4150000
42069111500,2022,2881000
42069111600,2022,3870000
42069111700,2022,5075000
42069111801,2022,2739000
42069111802,2022,5697000
42069112000,2022,8344000
42069112100,2022,9240000
42069112200,2022,488000
42069112300,2022,2025000
42069112400,2022,3113000
42069112500,2022,3850000
42069112600,2022,2021000
42069112700,2022,4437000
42069112800,2022,9744000
42069112901,2022,2035000
42069112902,2022,6628000
42071000100,2022,8535000
42071000200,2022,2241000
42071000300,2022,2425000
42071000400,2022,4081000
42071000500,2022,416000
42071000600,2022,4301000
42071000700,2022,2101000
42071000800,2022,1263000
42071000900,2022,1830000
42071001000,2022,899000
42071001100,2022,1122000
42071001200,2022,445000
42071001400,2022,3492000
42071010102,2022,1220000
42071010103,2022,2148000
42071010104,2022,3726000
42071010201,2022,4897000
42071010202,2022,5963000
42071010301,2022,3390000
42071010302,2022,7077000
42071010400,2022,2710000
42071010501,2022,1795000
42071010502,2022,10445000
42071010601,2022,5076000
42071010602,2022,3028000
42071010701,2022,3785000
42071010702,2022,4250000
42071010802,2022,3356000
42071010803,2022,2127000
42071010804,2022,4782000
42071010901,2022,2244000
42071010902,2022,5807000
42071011000,2022,2887000
42071011101,2022,1560000
42071011102,2022,1112000
42071011200,2022,1678000
42071011300,2022,1091000
42071011400,2022,2444000
42071011502,2022,3617000
42071011503,2022,4206000
42071011504,2022,6455000
42071011505,2022,2767000
42071011600,2022,5962000
42071011701,2022,11662000
42071011704,2022,5935000
42071011705,2022,2970000
42071011706,2022,4678000
42071011707,2022,3957000
42071011801,2022,1952000
42071011802,2022,3780000
42071011803,2022,8073000
42071011805,2022,12516000
42071011806,2022,12066000
42071011807,2022,2662000
42071011901,2022,7959000
42071011903,2022,2786000
42071011904,2022,1970000
42071012001,2022,3776000
42071012002,2022,1101000
42071012103,2022,6302000
42071012105,2022,883000
42071012106,2022,4397000
42071012107,2022,4973000
42071012200,2022,3406000
42071012301,2022,5652000
42071012302,2022,4046000
42071012402,2022,1683000
42071012403,2022,2504000
42071012404,2022,7654000
42071012501,2022,7522000
42071012502,2022,10099000
42071012601,2022,7096000
42071012602,2022,5719000
42071012701,2022,4276000
42071012702,2022,8406000
42071012800,2022,13942000
42071012900,2022,20499000
42071013001,2022,5403000
42071013002,2022,3382000
42071013101,2022,7065000
42071013102,2022,6488000
42071013202,2022,6492000
42071013203,2022,12023000
42071013204,2022,8768000
42071013301,2022,1946000
42071013303,2022,3048000
42071013305,2022,1258000
42071013306,2022,2911000
42071013400,2022,1835000
42071013502,2022,2362000
42071013503,2022,2186000
42071013504,2022,1054000
42071013505,2022,532000
42071013601,2022,281000
42071013602,2022,957000
42071013701,2022,3679000
42071013703,2022,6549000
42071013704,2022,528000
42071013800,2022,3004000
42071013901,2022,4226000
42071013902,2022,1715000
42071014000,2022,12333000
42071014101,2022,16931000
42071014102,2022,5561000
42071014201,2022,6244000
42071014202,2022,7425000
42071014301,2022,3158000
42071014302,2022,8746000
42071014401,2022,12520000
42071014402,2022,3546000
42071014501,2022,4100000
42071014502,2022,6300000
42071014601,2022,8054000
42071014603,2022,2232000
42071014604,2022,2133000
42071014700,2022,1529000
42073000100,2022,313000
42073000200,2022,1942000
42073000300,2022,1159000
42073000400,2022,3004000
42073000600,2022,111000
42073000700,2022,1215000
42073000800,2022,497000
42073000900,2022,583000
42073001000,2022,1615000
42073010100,2022,2293000
42073010201,2022,2143000
42073010202,2022,2260000
42073010300,2022,290000
42073010400,2022,1386000
42073010500,2022,1299000
42073010600,2022,2666000
42073010700,2022,1189000
42073010800,2022,5399000
42073010900,2022,756000
42073011000,2022,4144000
42073011100,2022,1639000
42073011200,2022,1023000
42073011300,2022,1071000
42073011400,2022,453000
42073011500,2022,1403000
42073011600,2022,606000
42073011700,2022,1400000
42073011800,2022,1789000
42075000100,2022,3723000
42075000200,2022,2296000
42075000300,2022,2028000
42075000401,2022,1596000
42075000402,2022,378000
42075000500,2022,1891000
42075002000,2022,2574000
42075002100,2022,3024000
42075002200,2022,2019000
42075002300,2022,2876000
42075002400,2022,959000
42075002500,2022,1802000
42075002600,2022,499000
42075002701,2022,4167000
42075002702,2022,1435000
42075002801,2022,2136000
42075002802,2022,8702000
42075002900,2022,2117000
42075003000,2022,3196000
42075003100,2022,2303000
42075003200,2022,3243000
42075003300,2022,1130000
42075003400,2022,313000
42075003500,2022,3020000
42075003600,2022,980000
42075003700,2022,2443000
42075003801,2022,2169000
42075003802,2022,190000
42075003901,2022,2400000
42075003902,2022,2494000
42075004000,2022,3809000
42075004100,2022,1290000
42075004200,2022,3743000
42077000101,2022,6681000
42077000102,2022,9036000
42077000400,2022,437000
42077000500,2022,1273000
42077000600,2022,2185000
42077000700,2022,1524000
42077000800,2022,1332000
42077000900,2022,188000
42077001000,2022,1308000
42077001200,2022,95000
42077001401,2022,3272000
42077001402,2022,2163000
42077001501,2022,8188000
42077001502,2022,2078000
42077001600,2022,1109000
42077001700,2022,802000
42077001800,2022,628000
42077001900,2022,3244000
42077002000,2022,687000
42077002100,2022,2297000
42077002201,2022,2979000
42077002202,2022,412000
42077002302,2022,1534000
42077002303,2022,1008000
42077002304,2022,1505000
42077005100,2022,1045000
42077005200,2022,3761000
42077005301,2022,2033000
42077005302,2022,2478000
42077005401,2022,1811000
42077005402,2022,3321000
42077005503,2022,1205000
42077005504,2022,1753000
42077005505,2022,862000
42077005506,2022,5845000
42077005601,2022,3974000
42077005602,2022,3840000
42077005702,2022,2213000
42077005703,2022,1347000
42077005704,2022,956000
42077005705,2022,3393000
42077005800,2022,1041000
42077005901,2022,3329000
42077005902,2022,6609000
42077006001,2022,7265000
42077006002,2022,9410000
42077006101,2022,7090000
42077006102,2022,1903000
42077006203,2022,9253000
42077006204,2022,14843000
42077006205,2022,3123000
42077006206,2022,5084000
42077006302,2022,5117000
42077006303,2022,921000
42077006304,2022,5417000
42077006305,2022,8415000
42077006309,2022,1119000
42077006310,2022,1898000
42077006311,2022,731000
42077006312,2022,3363000
42077006401,2022,2712000
42077006402,2022,6580000
42077006500,2022,6849000
42077006600,2022,6761000
42077006701,2022,1924000
42077006702,2022,1936000
42077006703,2022,7262000
42077006800,2022,1791000
42077006902,2022,3336000
42077006903,2022,8107000
42077006905,2022,4214000
42077006906,2022,2873000
42077007000,2022,2151000
42077009100,2022,5544000
42077009200,2022,252000
42077009300,2022,1069000
42077009400,2022,1979000
42077009500,2022,2409000
42077009601,2022,2062000
42077009602,2022,1446000
42077009700,2022,5562000
42079200100,2022,8681000
42079200200,2022,648000
42079200300,2022,853000
42079200400,2022,436000
42079200500,2022,2147000
42079200600,2022,483000
42079200700,2022,2299000
42079200800,2022,344000
42079200900,2022,563000
42079201000,2022,2129000
42079201100,2022,310000
42079201200,2022,582000
42079201300,2022,604000
42079201400,2022,4518000
42079201500,2022,1618000
42079201600,2022,289000
42079210100,2022,5894000
42079210200,2022,2689000
42079210300,2022,1204000
42079210400,2022,717000
42079210500,2022,2447000
42079210600,2022,1108000
42079210700,2022,305000
42079210800,2022,1701000
42079211000,2022,4241000
42079211101,2022,3860000
42079211102,2022,269000
42079211201,2022,4088000
42079211203,2022,1124000
42079211204,2022,2165000
42079211205,2022,2717000
42079211301,2022,1933000
42079211302,2022,2393000
42079211303,2022,1301000
42079211304,2022,1451000
42079211400,2022,2543000
42079211500,2022,2866000
42079211600,2022,4763000
42079211701,2022,4597000
42079211702,2022,482000
42079211800,2022,3267000
42079211900,2022,4633000
42079212000,2022,985000
42079212100,2022,3409000
42079212200,2022,1838000
42079212300,2022,2482000
42079212700,2022,4131000
42079212800,2022,1259000
42079212900,2022,3622000
42079213000,2022,1663000
42079213100,2022,1569000
42079213200,2022,905000
42079213300,2022,343000
42079213400,2022,2812000
42079213600,2022,879000
42079213700,2022,422000
42079213800,2022,69000
42079213900,2022,330000
42079214100,2022,653000
42079214200,2022,596000
42079214300,2022,1006000
42079214400,2022,246000
42079214500,2022,1150000
42079214600,2022,2962000
42079214900,2022,848000
42079215000,2022,60000
42079215100,2022,2173000
42079215200,2022,2983000
42079215300,2022,1462000
42079215400,2022,393000
42079215501,2022,3865000
42079215502,2022,5184000
42079215503,2022,1689000
42079215504,2022,1941000
42079215600,2022,624000
42079215701,2022,99000
42079215702,2022,251000
42079215800,2022,1273000
42079215900,2022,691000
42079216100,2022,968000
42079216200,2022,2306000
42079216400,2022,2456000
42079216501,2022,1179000
42079216502,2022,2899000
42079216601,2022,1577000
42079216602,2022,3477000
42079216700,2022,455000
42079216800,2022,1656000
42079216900,2022,1354000
42079217001,2022,6506000
42079217002,2022,5041000
42079217100,2022,1402000
42079217200,2022,584000
42079217300,2022,1807000
42079217400,2022,2420000
42079217500,2022,4267000
42079217600,2022,551000
42079217700,2022,704000
42079217800,2022,1444000
42079217900,2022,3355000
42079218000,2022,2730000
42081000100,2022,259000
42081000200,2022,665000
42081000300,2022,3121000
42081000400,2022,862000
42081000500,2022,79000
42081000600,2022,6094000
42081000800,2022,1410000
42081000900,2022,2214000
42081001000,2022,686000
42081010100,2022,488000
42081010200,2022,311000
42081010300,2022,1079000
42081010400,2022,1356000
42081010501,2022,594000
42081010502,2022,1027000
42081010600,2022,987000
42081010700,2022,1218000
42081010800,2022,12160000
42081010900,2022,2966000
42081011000,2022,3051000
42081011100,2022,3893000
42081011200,2022,4340000
42081011301,2022,1535000
42081011302,2022,3870000
42081011400,2022,921000
42081011601,2022,76000
42081011603,2022,1656000
42081011604,2022,1292000
42081011701,2022,3032000
42081011702,2022,2099000
42081011800,2022,1107000
42081011900,2022,3886000
42083420100,2022,606000
42083420200,2022,965000
42083420300,2022,1386000
42083420400,2022,2300000
42083420500,2022,2479000
42083420600,2022,1460000
42083420700,2022,1009000
42083420800,2022,1996000
42083420900,2022,955000
42083421000,2022,4056000
42083421100,2022,2292000
42083421200,2022,1829000
42085030100,2022,444000
42085030300,2022,482000
42085030400,2022,802000
42085030500,2022,129000
42085030900,2022,162000
42085031100,2022,2247000
42085031200,2022,5647000
42085031300,2022,2285000
42085031400,2022,2828000
42085031700,2022,176000
42085031800,2022,2678000
42085031900,2022,3398000
42085032000,2022,2387000
42085032100,2022,584000
42085032200,2022,127000
42085032300,2022,1549000
42085032401,2022,321000
42085032402,2022,2451000
42085032403,2022,749000
42085032502,2022,264000
42085032503,2022,366000
42085032504,2022,944000
42085032505,2022,621000
42085032601,2022,2170000
42085032602,2022,748000
42085032701,2022,4261000
42085032702,2022,2757000
42085032801,2022,1445000
42085032802,2022,1066000
42085032900,2022,3439000
42085033000,2022,891000
42085033100,2022,3203000
42085033200,2022,1311000
42085033300,2022,2262000
42085033400,2022,1916000
42087960100,2022,1065000
42087960200,2022,3811000
42087960300,2022,5146000
42087960400,2022,1241000
42087960500,2022,1159000
42087960600,2022,878000
42087960700,2022,348000
42087960800,2022,1029000
42087960900,2022,723000
42087961000,2022,321000
42087961101,2022,445000
42087961102,2022,2106000
42087961200,2022,784000
42089300101,2022,901000
42089300103,2022,244000
42089300104,2022,239000
42089300201,2022,4942000
42089300203,2022,2204000
42089300204,2022,1309000
42089300308,2022,1873000
42089300311,2022,2237000
42089300312,2022,803000
42089300313,2022,247000
42089300314,2022,2943000
42089300315,2022,798000
42089300316,2022,790000
42089300317,2022,1790000
42089300318,2022,334000
42089300319,2022,271000
42089300320,2022,1624000
42089300321,2022,699000
42089300322,2022,556000
42089300323,2022,174000
42089300401,2022,4440000
42089300404,2022,3489000
42089300405,2022,248000
42089300406,2022,663000
42089300407,2022,1025000
42089300501,2022,6227000
42089300502,2022,3999000
42089300600,2022,2717000
42089300700,2022,4447000
42089300801,2022,2068000
42089300802,2022,4819000
42089300901,2022,3326000
42089300902,2022,1012000
42089301002,2022,3161000
42089301003,2022,1525000
42089301004,2022,802000
42089301005,2022,3974000
42089301101,2022,7352000
42089301102,2022,1425000
42089301202,2022,4157000
42089301203,2022,1507000
42089301204,2022,943000
42089301206,2022,537000
42089301207,2022,857000
42089301302,2022,595000
42089301303,2022,749000
42089301304,2022,1158000
42089301403,2022,2323000
42089301404,2022,1028000
42089301405,2022,596000
42089301406,2022,186000
42091200103,2022,5428000
42091200104,2022,4371000
42091200105,2022,13466000
42091200106,2022,2280000
42091200200,2022,1727000
42091200301,2022,8194000
42091200305,2022,379000
42091200306,2022,9003000
42091200307,2022,4304000
42091200308,2022,4285000
42091200309,2022,8e+05
42091200310,2022,7211000
42091200401,2022,3205000
42091200402,2022,7489000
42091200501,2022,3577000
42091200502,2022,6427000
42091200505,2022,5156000
42091200506,2022,10456000
42091200507,2022,11226000
42091200602,2022,12872000
42091200603,2022,2984000
42091200605,2022,18618000
42091200606,2022,583000
42091200607,2022,733000
42091200703,2022,6300000
42091200704,2022,7055000
42091200707,2022,7423000
42091200708,2022,2695000
42091200800,2022,2948000
42091200901,2022,3825000
42091200902,2022,2407000
42091200903,2022,3548000
42091200906,2022,384000
42091200907,2022,210000
42091200908,2022,6644000
42091201003,2022,8488000
42091201004,2022,2935000
42091201005,2022,3883000
42091201006,2022,921000
42091201100,2022,3513000
42091201201,2022,5514000
42091201203,2022,8443000
42091201204,2022,1934000
42091201301,2022,1307000
42091201302,2022,7491000
42091201404,2022,18048000
42091201406,2022,6582000
42091201407,2022,875000
42091201408,2022,3164000
42091201409,2022,2342000
42091201410,2022,717000
42091201411,2022,3848000
42091201501,2022,1488000
42091201502,2022,2236000
42091201603,2022,1430000
42091201604,2022,1059000
42091201605,2022,458000
42091201606,2022,1778000
42091201607,2022,4169000
42091201608,2022,4198000
42091201703,2022,297000
42091201704,2022,3860000
42091201705,2022,5875000
42091201706,2022,1945000
42091201800,2022,6304000
42091201901,2022,4462000
42091201902,2022,3668000
42091202000,2022,1778000
42091202100,2022,10058000
42091202201,2022,2524000
42091202202,2022,857000
42091202301,2022,3481000
42091202302,2022,1372000
42091202401,2022,521000
42091202402,2022,3278000
42091202500,2022,3923000
42091202602,2022,1373000
42091202603,2022,3832000
42091202604,2022,3731000
42091203000,2022,10694000
42091203103,2022,5300000
42091203104,2022,3738000
42091203105,2022,4790000
42091203106,2022,5474000
42091203203,2022,3078000
42091203204,2022,3966000
42091203205,2022,8799000
42091203207,2022,34767000
42091203208,2022,12038000
42091203302,2022,4681000
42091203303,2022,5502000
42091203304,2022,3677000
42091203401,2022,2547000
42091203402,2022,9161000
42091203403,2022,1063000
42091203500,2022,1082000
42091203601,2022,463000
42091203602,2022,1203000
42091203701,2022,1206000
42091203801,2022,1118000
42091203803,2022,2990000
42091203804,2022,2603000
42091203901,2022,1051000
42091203902,2022,4026000
42091204002,2022,10360000
42091204007,2022,7110000
42091204008,2022,3544000
42091204009,2022,4241000
42091204010,2022,7847000
42091204101,2022,3631000
42091204103,2022,8591000
42091204104,2022,6258000
42091204200,2022,13770000
42091204300,2022,23353000
42091204400,2022,4235000
42091204500,2022,3164000
42091204600,2022,7707000
42091204701,2022,4058000
42091204702,2022,6444000
42091204800,2022,9349000
42091204900,2022,5815000
42091205000,2022,2671000
42091205100,2022,5620000
42091205200,2022,3887000
42091205300,2022,2777000
42091205401,2022,461000
42091205402,2022,5949000
42091205501,2022,5927000
42091205502,2022,2030000
42091205503,2022,2739000
42091205600,2022,5900000
42091205700,2022,6052000
42091205805,2022,2829000
42091205806,2022,5294000
42091205807,2022,1963000
42091205808,2022,3515000
42091205809,2022,1239000
42091205810,2022,20394000
42091205811,2022,6984000
42091205903,2022,3071000
42091205904,2022,2097000
42091205905,2022,7087000
42091205906,2022,10687000
42091206004,2022,3715000
42091206005,2022,1558000
42091206006,2022,6472000
42091206007,2022,1771000
42091206104,2022,2603000
42091206105,2022,3462000
42091206106,2022,1169000
42091206107,2022,6976000
42091206108,2022,1890000
42091206201,2022,707000
42091206202,2022,3498000
42091206300,2022,2232000
42091206400,2022,5660000
42091206501,2022,4157000
42091206502,2022,1861000
42091206600,2022,1037000
42091206703,2022,8606000
42091206704,2022,4306000
42091206801,2022,4581000
42091206802,2022,3660000
42091206901,2022,2720000
42091206904,2022,5366000
42091206905,2022,1901000
42091206906,2022,355000
42091207001,2022,9446000
42091207003,2022,1455000
42091207004,2022,6796000
42091207101,2022,10072000
42091207103,2022,3053000
42091207104,2022,3601000
42091207201,2022,2511000
42091207202,2022,8883000
42091207300,2022,1336000
42091207400,2022,3709000
42091207500,2022,1033000
42091207600,2022,5084000
42091207800,2022,8012000
42091207900,2022,2955000
